text,n_likes
"Joe, though I'm considered a bit of a ""heretic"" by the Hyperion Zoomsters.... My comparisons indicated it is, indeed much better than the Televue 8-24Zoom... My old TV 8-24 has been ""relegated"" to doing full time duty in my son's Pentax PF65EDA spotting scope, where it serves him very well.... I just never liked the TV in my scopes; mostly because I was, indeed, spoiled by my fixed length EPs I guess... but that is testimony in favor of the Hyperion nonetheless.... For the money, very, VERY hard to beat. I'm heretical, because I persist in insisting that fixed focal length EPs such as my Naglers and Ethos do in fact better it quite noticeably at identical focal lengths (well, duh!).... I think it is at its best in the shorter end of the range however... say, from 8-16 or 18mm.... If someone only has $200 for EPs, I can't help but think this is the best possible way to start.... It'll be a killer outreach event EP, that's for certain!. clear enough skies.",0
"I Paul, I can not understand what you are trying to do. I simply unscrew the M45/35 (the thin knurled one) from the boby of the Zoom. This brings the 1.25"" adapter with it. There's no need to unscrew the nose piece. There's no need to unscrew anything else from the zoom.  I then just offer the 2"" adapter to the zoom and screw it home. Regards  Peter..",0
That's what I say.,0
"Sounds like I was a little overly ""detailed"" in my original post and I did include some unnecessary steps. Anyway, I've been trying to do what you've described since I received the eyepiece yesterday but the 2"" adapter won't screw in more than a turn and a half before binding. I can get maybe another half turn by forcing it but I don't want to push my luck past that. Upon close inspection of the threads on the 2"" adapter, I've noticed a rough spot so I think the threads are damaged. I'll be talking to the retailer to see if I can get a replacement 2"" adapter.. Thanks away for the help..",0
I just ordered one from Hayneedle and I'm on the waiting list!. Clear Skies!.,0
"Got mine from telescopes.com on Thursday.  Clouds kept me from using it until last night, and I must say I love it so far.  The wide FOV is gorgeous.  Comparing it with my Zhummel plossls, this really blows them away.  Looking at Jupiter last night, not only was I able to keep it in my FOV for longer, it seemed that there was a lot more contrast and the storm belts seemed to have much more definition.  M31 was nice, but LP keeps it from being to great in my backyard.  Albireo was gorgeous, as was the double cluster.  All in all, I couldn't be happier with the purchase..",0
"What? Don't tell me the newly arrived stock of Hyperion zooms have cleared the shelves again, these ocular babies are flying at top speed! (but it's as expected, no small wonder really  ). Best,.",0
"Thanks for the report!  Glad you're loving your Hyperion zoom, I'm adoring mine!  Best,.",0
"Hey Hernando,. Have you used the zoom as daytime eyepiece? I've been thinking of getting one for my 80mm ED that I primarily use as a spotting scope for birding ect.. Does this EP have much pincushion distortion, or false color around the field stop in daytime use?. Anyone else use theirs during the day?.",0
"Yes I have, works great! No unacceptable false color but pincushion is there although not any much more than the Naglers'. Here's a raw image taken with the Hyperion zoom @ 8mm with a Canon DSLR on an ST80 refractor:. Big advantage in that the EP will allow you to quickly zoom in on your subject before it flies away, just put your birdie somewhere on a branch in pic. Best,.",0
patiently (?) waiting for Monday and arrival of the Baader Zoom..,0
Hope things turn out O.K for you Paul. Lets know how you get on.. Peter..,0
"SUCCESS! I've performed a little surgery on the 2"" adapter by carefully running an Exacto knife blade through the threads to clear out what appeared to be some very fine metal shavings. I then applied a tiny dab of bearing grease to the threads. The 2"" adapter now screws on smoothly. Now if I could only perform some ""surgery"" on these clouds....",0
Atta Boy !,0
"Congrats, great surgery! Kudos! Best,.",0
"[/quote]. SUCCESS! I've performed a little surgery on the 2"" adapter by carefully running an Exacto knife blade through the threads to clear out what appeared to be some very fine metal shavings. I then applied a tiny dab of bearing grease to the threads. The 2"" adapter now screws on smoothly. Now if I could only perform some ""surgery"" on these clouds....  [/quote]. Good to hear. Enjoy.. Peter..",0
"Hello guys.. I used mine for the first time last night and really enjoyed it. But now I have a question..  While experimenting last night I also used the zoom with a Zhumell 2x barlow. It seemed to work fine but it appeared the image was a little darker on some dim objects. I would imagine that darker image is normal since I'm adding more in the light path, correct? Also, in the LONG zoom thread from awhile back, they were using the HYPERION 21mm eyepiece lens mounted on the zoom to achieve a 4-12 zoom. What would be the difference using the 21 mm eyepiece vs my 2x barlow?. thanks for the info.. chuck.",0
"Any time you double the magnification weather using a Barlow or otherwise , the Image is going to dim As you magnify , you spread the light available that any given aperture is capable of grabbing across a larger image , thus spreading the same amount of light over a wider area.",0
"Like Starrancher said; and estimates vary but the 21mm nosepiece will approximately give the same magnification as with a 2x barlow. Looking at an image of your Zhumell 2x barlow from a googled stock photo, it is most probable that you can un-screw the bottom element and use this to screw back onto the Hyperion zoom's nose thereby giving you around 1.5x which should result in a brighter image (although lower magnification) than using the entire barlow, like this:. The nosepiece above comes from a similar Celestron 2x barlow. Less cumbersome and more compact; just be careful that the nosepiece does not hit the mirror of your diagonal. Hope this helps.. Best,.",0
"Thanks guys. I took notice again tonight. If i click to the 12 mm setting and observe the light (no barlow) and them add the 2x barlow at the 24 mm setting (which should now actually be 12 mm due to the barlow) I notice a difference in brightness, especially on dim objects (tonight i was observing at a faint galaxy). Yes I can remove the bottom lens on the barlow so I'll try the above technique and see if it makes a difference in the brightness for me.. I appreciate the help.. chuck.",0
Just got an email that my Baader Zoom has been shipped!  Clear Skies!.,0
"Me too, just in the last five minutes!.",0
"Congrats guys, happy zooming! Best,.",0
"Gentlemen,.  I don't post here often as astronomy isn't exactly my cup of tea. I am more of a daytime optics user. I did want to chime in here though on this thread to relate my experiences with the Baader Hyperion zoom..  After doing quite a bit of reading here on Cloudy Nights and after suggestions from Henry Link I decided to order one of the Hyperion zooms to use with my Zeiss Diascope 65. Henry's review of the Baader in comparison with the Zeiss zoom, in particular, is what led me to purchase the eyepiece. I wanted improved performance over the Zeiss in two key areas...color representation and edge of field performance. I am very happy to say that the Baader delivers in these two areas in spades. I am very happy with its optical performance and do consider it superior to the Zeiss in these two areas..  Like many of you here I find myself with the Baader zoom as my default eyepiece. The overall optical quality is excellent and certainly comparable to much more expensive fixed focal length eyepieces even in regards to wider fields of view at the lower end of its focal range..  In addition to using it on the Zeiss I have also been experimenting with it on the Celestron Ultima 65 ED. The Baader's usefulness in mounting directly onto the Celestron/Synta scopes is a huge bonus as I can use it on both scopes with little trouble.  One thing I have learned from this adaptability is how important the eyepiece design is in ultimately determining the scope's overall performance. With the Baader mounted on the relatively inexpensive Celestron ED the overall optical performance is comparable to the Zeiss/Baader combo but at substantially less cost. The only optical characteristic that I think the Zeiss still dominates is in the apparent brightness level. Other areas such as CA control, contrast, edge performance, etc... all seem to be entirely comparable..  Definitely an excellent eyepiece that I am very proud to own. At $200 it is a steal..",0
"Frank  no one could have said it any bit better, thank you very much for posting your impressions of the zoom ,  it's bound to become classic - one of the most important testimonials to the unsurpassed value of the Hyperion zoom. Such is a new landmark! Best,.",0
"I have an Owl ED 2"" 2x Barlow that has a lens unit which can be unscrewed and used separately for 1.5x. The effective focal-length range on the Baader Zoom would decrease from 24mm-8mm to 16mm-5.3mm. The magnification range in my 10"" Newt (1200mm fl) would increase from 50x-150x to 75x-226x..  Mike.",0
I think it would be more like 6mm-18mm.,0
I've always been intrigued by this EP. But for some reason I can't get myself to order one... could it be that I'm afraid to find out that a $200ish dollar EP is a match for my more expensive glass? I do like the convenience and high contrast views of the Nagler zoom so I know that zoom designs can deliver the goods. But then again I am partial to wide field views!.,0
"Have a generic 2"" ED 2x barlow, will try that, thanks for posting about it.. Best,.",0
"I am interested in pursuing something like what Sarkikos mentioned above but potentially in the opposite direction (more magnification). Can anyone make a recommendation for a nose piece that I could purchase separately to achieve this?.  It would be appreciated..  Ibase,.  I do enjoy it to the point where I may purchase a second..",0
"Consider this post from this :. The best ~$200 I've ever spent for in this hobby, bar none. Run out and get one! Best,.",0
That very well may be the case !.. Pull the trigger ! Pull the trigger ! Pull the trigger ! Pull the trigger !.,0
"johnny,. Good catch.  Of course, I should have divided by 1.5, not multiplied.  24mm-8mm decreased to 16mm-5.3mm is more like it.  I must have been thinking about the increase in magnification.  In my 10"" Newt (1200mm fl) the magnification range would change from about 50x-150x to 75x-226x.  I think I got it right this time.  Mike.",0
"Wow Frank, that would be great! Nexstar author Mr. Mike Swanson addressed me in a thread that he has two of them for his binoviewer and the duo works well, given certain guidelines. If you get a second Hyperion zoom, let us know how it goes with a bino. Thanks.. Got word that one (maybe more) of the Hyperion vendors is selling these separate nosepiece-only units, will look for the email but checking out with the main distributors may be it. Guessing if they really are available, maybe it's from surplus good parts.. The Hyperion zoom is really fun to fiddle with, lots of things you can do with it. Enjoy!. Best,.",0
"Oh man. I have to admit that I've been a bit brainwashed by premium EP marketing and my own desire to justify expensive EP's. If Televue came out with this exact same EP as the BH zoom I would have ordered it in a heart beat with no hesitation. Granted TV has a long history of excellent EP's, some would say ground breaking design/re-designs, and their quality control is top notch but still...   maybe ordering the BH zoom would be good therapy. Haha.",0
"Frank,. My bad.  Of course, the 1.5x nosepiece from the Owl Barlow screwed onto the end of the Baader Zoom in 2"" mode would decrease the effective focal length and increase the magnification. 24mm-8mm decreases to 16mm-5.3mm. The magnification range in my 10"" Newt (1200mm fl) would increase from about 50x-150x to 75x-226x.. I will try to proofread more carefully before I post.  Mike.",0
"Yep, that's what I've done with my Celestron Barlow lens.. If you want to filter. Screw the filter to the EP then attach the lens to the filter..",0
"Over the years, I've tried this trick of unscrewing the lens cell from Barlow lens assemblies and then screwing the lens onto the end of an eyepiece to achieve a lower magnification than the entire Barlow yields.  Most of the time it hasn't worked out for me.  For instance, the lens from an old Meade Model 140 2x Barlow would not thread onto any eyepiece.  (Why am I not surprised?  I've had a lot of trouble with incompatible threading on Meade accessories.) Also, the lens on a Zhumell 3x Barlow would not screw onto any eyepiece.  My Burgess Binoviewer has an OC lens that has several extension rings.  When used in the binoviewer with the rings, the OC lens is about 1.9x. The Burgess OC is very compatible with all my 1.25"" eyepieces, filters, and such.  It would make a worthy experiment to find out the true field of view of an eyepiece when used with different numbers of extension rings on the OC.  I could use that information to help determine the magnifications that the OC produces in those combinations.  I think, though, that the OC by itself will probably yield about 1.5x when screwed onto an eyepiece.. Mike.",0
"The 1.6x barlow nosepiece that comes with my William Optics binoviewer also works well with the Hyperion zoom:. Best,.",0
"Mine arrived today. I'll be doing some comparisons against fixed focal length eyepieces at a few matching, or near matching, focal lengths. For 8mm click stop, an Pentax 8.5 XF and TMB Planetary 8mm, at 12mm click stop a 12mm Televue Nagler T4 and 12mm Astro Tech Paradigm. At the 18mm setting I only have 1 eyepiece an 18mm AT Paradigm. The rest of the focal lengths I'm more than 1mm off so I'll through them into a mini-review to submit to CN or post here.  Hopefully I'll be able to try all of those combos in the 11"" f/10 SCT, 10"" f/4.9 Dob, and SV f/6 70mm ED scopes I have and let you know the results..  So far, it looks puuurty on the outside. Does have a small rattle, doesn't appear to impact motion or view during daytime..  I'll try to hook it up to my DSLR as well and take some snaps at various focal lengths..",0
"Excellent !  Look forward to hearing about your comparisons BTW , Mine has a rattle too & so does my buddies I think they all rattle & it is normal",0
"Mine rattles, too.  If it ain't broke, don't worry about it..",0
"I have one of the new ones, and it does NOT rattle, just. checked. I love mine along with my SV-70ED. Looking forward. to the review. I use mine most with a Orion 3X Tri-Mag barlow. The 8mm setting gives me 156X. Just right for Jupiter. Scope seems to top out around 200X. How do you get. 200X you say?  Just stack a 2X and a 3X barlow. Go for it!.",0
"Great! Very much looking forward to the review/comparisons, let us know, thanks.. Best,.",0
"Phil, I can just imagine the Hyperion zoom double stacked with a 2x and 3x barlow, I know it works great but it might dwarf out the Tower of Babel like this:. Best,.",0
"Phil,. I just got mine yesterday from a new batch that OPT was shipping out.  I would think mine is a ""new"" one, too.  Let me check it again.... Well, it doesn't exactly ""rattle,"" but if you hold it close to your ear, you can hear a slight shifting of parts when you turn it upside down and rightside up again.  It is a bit more noticeable after I twist it toward the 24mm position.  You do have to listen for it.  It's not very obvious.  If I hold the eyepiece a couple feet from me, I can't hear the ""rattle"" at all.  Mike.",0
"Hernando,. Whoa!  That setup looks a little shaky, especially all loaded on the diagonal.  Watch out!  It wouldn't be so bad on my 8"" or 10"" Newt, but still...  Maybe I'd just screw the lens from the Barlow on the Baader Zoom for 1.5x and be happy with that.   By the way, I have an Owl 2"" 2X ED Barlow, too.  I like it.  Doesn't break the bank but does a good job.  My kind of astro gizmo.. Clear Skies,. Mike.",0
"Thanks, that's why I don't leave it unattended while boarded up this way.  My cup of tea too, and that's why the Hyperion zoom is so great - won't break the bank but it looks like, feels like, performs like an uber-expensive premium EP. Perfect! Soon it will be in EVERYBODY's EP box, I'd venture to predict.  Best,.",0
"Chris, you'll be needing the HTA54/T2 Hyperion T-Adapter to hook them up:. Best,.",0
"The finished product:. Best,.",0
"Hello Hernando,. Do you know if anyone is actually offering this? I tried searching on the internet a bit but didn't come across anything. I'd love to get a second zoom and have it permanently set up for a 12-4 mm zoom.. thanks.. chuck.",0
"Chuck, I dug up on my mountain of emails (I wish Yahoo had a search function like Gmail) to find that one telling me about the Hyperion nosepiece-only units and found it! The gent I was corresponding with told me that these units are (were?) available from  which is the US distributor of Baader products and to look for Bob Luffel - great guy to deal with really, very friendly and accommodating and answers inquiries real well with great suggestions. Do let us know if he has them available. Hope this helps.. Best,.",0
"Thanks Hernando,. I check it out a bit and if I make any major discoveries I'll let you guys know.. chuck.",0
I just got the Baader Hyd zoom and can't wait to try it out. Looks nice and user friendly.. Clear Skies!.,0
"I got mine today.  In daytime tests everything was super sharp on axis, but in my NP101 the outer 15% edge in 8mm up to 30% in 20-24mm was out of focus, it took a half turn of the Feathertouch to switch focus between the center of the field and outer edge. Also the zoom was far from parfocal, I had to turn the focuser almost a full turn between the zoom in and zoom out to achieve sharp focus on axis..  When I received the box it was kind of smashed on one end, and the EP box inside was not properly packed and was also smashed on one end.  Is it possible I got a defective unit?  All the bottom fittings were loose when it arrived and had to be tightened down - it wouldn't even ""click"" when i turned it - so I tightened everything back up and mechanically it seems to work OK now.  However the outer edges look really fuzzy, less so in full zoom but quickly after zooming out from 8mm it becomes bothersome.  The NP101 has a perfectly flat field, could it just be the wrong EP for this fast, flat scope?  Any suggestions welcome..",0
"Hi Johnny, only used mine so far in f/4.9-ish dob. At 20-24 I see mirror flaws at 15% outer fov, similar to Pan 27mm and 25mm Orion Sirius Plossl (for general comparison). Only major complaint I have there is FOV, very tiny in 1200mm FL dob, Plossl (25mm) , and of course, Pan were much better..  It indeed is NOT parfocal however, from 8-12 its ""ok"" then the closer to 20-24 you get the more obvious it becomes, needs adjustment. Kinda ruins the experience for me..  I'm planning on a deeper comparison review for CN review section, only about 15% done so far....but I can say I'd keep the eyepiece for a grab n' go setup I'm putting together (have a 6 week old, not much time for anything else these days!)..  In your case, do you have another scope ? I wonder if the Nagler Petval design doesn't play well?.",0
"Hey Chris thanks for your thoughts.  I just spent an hour or so outside with the Zoom doing star tests and splits, and I am feeling better about the EP (except for the non-parfocal zoom!).  With my eyes semi-dark adapted and the scope cooled down, I am getting much better results at night than I was today.  There is still a little field curvature on the edges but it is quite a bit more tolerable (almost gone but still there) and the coma around the edges I saw earlier tonight has disappeared. I will say this, this thing is really sharp and has nice contrast, this is nice glass.  I still feel like I'm having to twiddle with the focus more than I would like...  could be too much coffee.   I'm going to keep testing it out tonight but right now things are at least looking much better than the daylight test I did earlier..  I do have a 6"" F/8 APO to test it in, but I'm still getting over a fractured pelvis so that's still a week or two away from happening..  I like the fit and finish, it is really nice mechanically and cosmetically and a perfect fit in a 2"" diagonal. The FOV at the 8mm setting is enormous.  Oh and mine does have the rattle..  Keepin' my fingers crossed....  UPDATE:  OK after getting a good look at M45 high in the sky I am going to have to send this EP back, it's apparent there is something defective..",0
"Johnny, thanks for the report, glad you're getting better results with the zoom, do keep us posted and I hope the hips get fully recovered soonest..  Although the zoom is not exactly parfocal, my adjustments to attain focus when changing focal lengths are very small and the earlier post saying it took almost one whole turn of the focus knob is definitely excessive as compared to other users' reports about it..  Best,.",0
"Thanks Hernando.  I think this unit was damaged in shipping.  The glass is amazing but something is off.  The stars in M45 were all either seagulled or out of focus with each other, even stars rather close to each other..",0
"Johnny,. the way you described recieving the eyepiece i would say you should return it if you can!. Saying that it didn't work properly (not clicking) these are not good signs!. Mine works fantastic in my f5.9 dob the, parfocal well its minor adjustment between FL.  1/16 to 1/8 of a turn between click stops!. I would give it another shot with a new unit!. Hope the zoom works out for you!.",0
"Tony well said!. Will have to go along with Tank, just hearing of the smashed box end upon arrival is quite jolting, not to mention other symptoms. As OP Jim in the original big zoom thread said, it's worth returning a unit until one gets a well performing one as it should be because this EP is a special one.. Best,.",0
"Yeah , sounds like you should send that one back Johnny Focus adjustment is minimal on mine even from one end to the other I use it in my f4 Schmidt Newt & the edge of field isn't bad at all.",0
"Hi Johnny, good call. I also tested against M45 for FOV and correctness, and did not see that level of star distortion compared to other eyepieces ~24mm (certainly no seagulls in the center of FOV, just outer FOV mirror distortion I always have). Things in the center were all in focus..",0
"Chris - The center was pretty sharp.  And some of the outer edge was sharp.  I was using an alt/az and let the stars drift through, some of the stars would be sharp at edge, then out of focus and seagulled about 15% in, then sharp again, then out of focus, etc.  It was random, so, I think one of the lenses must have got knocked loose. The relatively extreme focus difference between 8 and 24 would seem to confirm this.. Still, an excellent EP. It does vignette over 20mm..",0
I tested mine in the daytime in a SV-70ED and the center. focus was the same as the edge. Couldn't see any difference.. This was at 24mm thru 8mm.  Going to try and get some moon. shots tonight and tommorrow..,0
Took a shot tonight thru the Baader zoom..,0
"Remarkable shot for a 70mm! Great scope that holds its magnification well, thanks for posting.. Best,.",0
"While I was out, I stacked the 3X and 2X barlow and put the. camera in ""Movie Mode"" and shot some video. I had the Baader. zoom on 8mm. This is 325X in a 70mm scope!! Here is the frame.",0
"Based on Hernando's enthusiasm, I ordered on Monday from Agena and mine arrived yesterday (cloudy)..  Got a quick chance to use it this evening on Uranus and it definitely lives up to the hype (pun intended)..  Also works as a good combination with the GSO 2"" barlow and diagonal mounted directly onto the rear of my C11 OTA  I found the eye relief to be a bit long - some problems with blackout initially - but then as other on this thread, I discovered the adjustable eyecup. That extends about half an inch, and cured my backout problems, a nice design touch..  Tonight was reasonably clear skies, some broken cloud but after yesterdays rain it was really too humid for good DSO seeing, so I didn't bother waiting the obligatory hour for OTA cool-down to ambient and used it for planetary only..  Compared with the cheap Celestron zoom I had used previously (which is from the same OEM as the Meade zoom I think) it's a huge improvement on FOV and overall quality..  I bought the Baader intending to use it purely for visual, but in fact the FOV is so wide that I think it might work well for AP using eyepiece projection. It has threads underneath the eye cup for that purpose, so my next step might be to get the EP-thread to T-ring adaptor, and see how it works for DSLR (shame they didn't include that adaptor ring in-box as standard).  ps. I can recommend Agena - I've bought a few of the GSO EP's from them recently - prices for new are good, and quality control seems to be excellent. Also, items with only slight dust/marks are frequently discounted on clearance. Free priority mail shipping for CONUS also..",0
"Iain congrats! Looks like this is the beginning of a long and beautiful friendship between your new Hyperion zoom and C11, enjoy!. So glad the Hyperion zoom did not disappoint and that it's up to snuff and more! Best,.",0
Just got mine yesterday- no rattle. Used it briefly this morning and I like it so far..,0
